seed,Time(h),model,Coverage,Mean,Std_Dev,CSV_Coverage,DSV_Coverage,New_locs,Cov_Efficiency,CovDev_Vehicle_Path,Mean_Runtime
42,2023-01-01 00:59:00,GBN-F,1441.0,1.3242303872889771,0.8883214360432887,1416.0,30.0,25.0,0.8333333333333334,0.47609522856952335,2.543956160545349
42,2023-01-01 01:59:00,GBN-F,1431.0,1.3257199602780536,0.893629585552968,1410.0,27.0,21.0,0.7,0.4714045207910316,2.4827096462249756
42,2023-01-01 02:59:00,GBN-F,1410.0,1.2989076464746772,0.899646183575393,1386.0,24.0,24.0,0.8,0.4330127018922193,2.4764974117279053
42,2023-01-01 03:59:00,GBN-F,1386.0,1.2581926514399207,0.902864200351133,1357.0,29.0,29.0,0.9666666666666667,0.18246560765962697,2.4708852767944336
42,2023-01-01 04:59:00,GBN-F,1346.0,1.2234359483614696,0.914805350776874,1316.0,30.0,30.0,1.0,0.0,2.467240571975708
42,2023-01-01 05:59:00,GBN-F,1362.0,1.2383316782522344,0.9104929518191107,1333.0,30.0,29.0,0.9666666666666667,0.1795054935711501,2.444651961326599
42,2023-01-01 06:59:00,GBN-F,1453.0,1.3192651439920555,0.8800200053057802,1432.0,28.0,21.0,0.7,0.46702488680792925,2.46341073513031
42,2023-01-01 07:59:00,GBN-F,1544.0,1.4548162859980138,0.8564807215739968,1538.0,16.0,6.0,0.2,0.8569568250501305,2.5429389476776123
42,2023-01-01 08:59:00,GBN-F,1536.0,1.4528301886792452,0.8563736353595269,1527.0,27.0,9.0,0.3,0.8029438292103258,2.513845205307007
42,2023-01-01 09:59:00,GBN-F,1538.0,1.458291956305859,0.8612813842207491,1533.0,22.0,5.0,0.16666666666666666,0.7343406555183415,2.502321720123291
42,2023-01-01 10:59:00,GBN-F,1580.0,1.487090367428004,0.8329022104254752,1571.0,24.0,9.0,0.3,0.8405933750763339,2.5095711946487427
42,2023-01-01 11:59:00,GBN-F,1578.0,1.4826216484607746,0.8310304432837661,1569.0,24.0,9.0,0.3,0.7252872993970504,2.4984817504882812
42,2023-01-01 12:59:00,GBN-F,1544.0,1.4548162859980138,0.8541586689780634,1536.0,25.0,8.0,0.26666666666666666,0.881816307401944,2.4931076765060425
42,2023-01-01 13:59:00,GBN-F,1597.0,1.4746772591857,0.8193927257646261,1583.0,23.0,14.0,0.4666666666666667,0.8994852550250956,2.490090847015381
42,2023-01-01 14:59:00,GBN-F,1571.0,1.4756703078450844,0.8427233496432662,1562.0,28.0,9.0,0.3,1.0076239985475632,2.501853823661804
42,2023-01-01 15:59:00,GBN-F,1580.0,1.4846077457795432,0.8340515131414655,1571.0,30.0,9.0,0.3,0.8717797887081347,2.504661440849304
42,2023-01-01 16:59:00,GBN-F,1594.0,1.5,0.8222030618258904,1582.0,19.0,12.0,0.4,0.8321783316232576,2.479107618331909
42,2023-01-01 17:59:00,GBN-F,1555.0,1.4637537239324727,0.8487545703433848,1548.0,22.0,7.0,0.23333333333333334,0.7820295697311479,2.492068886756897
42,2023-01-01 18:59:00,GBN-F,1543.0,1.4558093346573981,0.8559526452299339,1535.0,26.0,8.0,0.26666666666666666,0.8400126795323675,2.468340516090393
42,2023-01-01 19:59:00,GBN-F,1585.0,1.4801390268123138,0.8243758919676413,1568.0,28.0,17.0,0.5666666666666667,0.7284313590846836,2.496469259262085
42,2023-01-01 20:59:00,GBN-F,1568.0,1.4771598808341608,0.8433539918505125,1560.0,27.0,8.0,0.26666666666666666,0.8748897637790901,2.537363648414612
42,2023-01-01 21:59:00,GBN-F,1560.0,1.4692154915590865,0.846040887871666,1554.0,18.0,6.0,0.2,0.6285393610547089,2.519686460494995
42,2023-01-01 22:59:00,GBN-F,1508.0,1.4111221449851044,0.8714809684824888,1498.0,26.0,10.0,0.3333333333333333,0.8293791789556855,2.5151480436325073
42,2023-01-01 23:59:00,GBN-F,1498.0,1.3823237338629593,0.8731941856550172,1490.0,26.0,8.0,0.26666666666666666,0.7816308243423683,2.492998719215393
42,2023-01-01 50:00:00,GBN-F,1512.8333333333333,1.4105428666004631,0.8609804403767508,1498.9583333333333,25.375,13.875,0.4624999999999999,0.6719761183887378,2.4961419800917306
42,2023-01-01 100:00:00,GBN-F,2014.0,33.853525322740815,18.260062589832817,2014.0,190.0,0.0,0.0,15.8480745879127,238.56087064743042
